id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,room_type,host_is_superhost,price,occupancy_rate,review_scores_rating,availability_365,has_price
42706339,Neukölln,Reuterstraße,52.49321,13.42474,Private room,Yes,90.0,55.3,4.8,327,True
42711964,Mitte,Moabit West,52.52954,13.31618,Private room,No,,0.0,,0,False
42727731,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51671,13.29758,Entire home/apt,Yes,41.0,0.0,4.63,357,True
42728298,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51556,13.47242,Private room,No,,0.0,,0,False
42735230,Mitte,Brunnenstr. Süd,52.53006,13.38461,Entire home/apt,No,10.0,0.0,,0,True
42735274,Mitte,Brunnenstr. Süd,52.53016,13.38468,Entire home/apt,No,10.0,0.0,,0,True
42735287,Mitte,Brunnenstr. Süd,52.53069,13.38331,Entire home/apt,No,10.0,0.0,,0,True
42749901,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,214.0,6.8,5.0,240,True
42749978,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,,0.0,,240,False
42750024,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,167.0,0.0,,240,True
42750200,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,258.0,0.0,5.0,283,True
42751072,Pankow,Prenzlauer Berg Süd,52.5292,13.43427,Entire home/apt,No,,20.8,4.93,0,False
42752268,Neukölln,Rixdorf,52.48727,13.44984,Private room,No,68.0,17.3,4.67,85,True
42754349,Neukölln,Schillerpromenade,52.47125,13.42821,Private room,Yes,93.0,41.4,4.83,8,True
42754411,Charlottenburg-Wilm.,Kurfürstendamm,52.50253,13.33256,Private room,No,,0.0,4.5,0,False
42755270,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51614,13.46594,Private room,No,,0.0,,0,False
42770567,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51094,13.47367,Entire home/apt,Yes,,69.9,5.0,36,False
42781911,Lichtenberg,Neu Lichtenberg,52.50604,13.50263,Entire home/apt,No,,0.0,5.0,0,False
42782787,Mitte,Moabit West,52.52571,13.33613,Entire home/apt,No,,0.0,,0,False
42783472,Neukölln,Rixdorf,52.47862,13.44745,Entire home/apt,No,,0.0,,0,False
42786231,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,229.0,0.0,5.0,283,True
42786274,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,200.0,0.0,5.0,283,True
42786348,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,331.0,24.1,4.87,308,True
42786409,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,257.0,0.0,,308,True
42786463,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,294.0,0.0,4.67,308,True
42786509,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,369.0,3.6,5.0,281,True
42786541,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,328.0,0.0,5.0,281,True
42786578,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,287.0,0.0,,281,True
42786677,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,340.0,27.7,4.82,326,True
42803135,Mitte,Alexanderplatz,52.51674,13.40531,Private room,No,999.0,0.0,,365,True
42804250,Mitte,Alexanderplatz,52.51827,13.40738,Private room,No,999.0,0.0,,365,True
42805419,Mitte,Alexanderplatz,52.51795,13.40531,Private room,No,999.0,0.0,,365,True
42805553,Mitte,Alexanderplatz,52.51809,13.40591,Private room,No,999.0,0.0,,365,True
42805923,Mitte,Alexanderplatz,52.51657,13.40547,Private room,No,999.0,0.0,,365,True
42808063,Mitte,Alexanderplatz,52.52669,13.41062,Private room,No,263.0,6.8,4.2,156,True
42808745,Mitte,Alexanderplatz,52.52669,13.41062,Private room,No,332.0,3.6,4.64,165,True
42810113,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4896,13.38812,Private room,No,,0.0,5.0,0,False
42820540,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,302.0,15.3,4.83,326,True
42820599,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,264.0,0.0,,326,True
42820673,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,359.0,3.6,4.67,234,True
42820721,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,319.0,3.8,5.0,234,True
42820755,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,279.0,0.0,,234,True
42822833,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,378.0,13.7,4.79,285,True
42828330,Mitte,Alexanderplatz,52.52669,13.41062,Entire home/apt,No,303.0,0.0,3.25,0,True
42829286,Pankow,Prenzlauer Berg Nordwest,52.54936,13.40617,Entire home/apt,No,,0.0,,0,False
42834377,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51865,13.45157,Private room,No,,0.0,5.0,0,False
42846242,Neukölln,Rixdorf,52.48087,13.4483,Entire home/apt,No,,0.0,,0,False
42849627,Treptow - Köpenick,Alt  Treptow,52.48972,13.44838,Entire home/apt,No,,0.0,,0,False
42858136,Mitte,Moabit Ost,52.52936,13.34656,Entire home/apt,Yes,78.0,69.9,4.84,45,True
42858290,Charlottenburg-Wilm.,Westend,52.51281,13.27812,Private room,No,,0.0,,0,False
42860704,Pankow,Karow,52.61336,13.47563,Entire home/apt,No,149.0,6.8,4.82,72,True
42862387,Neukölln,Reuterstraße,52.49296,13.42679,Shared room,Yes,32.0,69.9,4.83,340,True
42876451,Lichtenberg,Fennpfuhl,52.52764,13.47349,Entire home/apt,No,,0.0,4.83,0,False
42903154,Neukölln,Neuköllner Mitte/Zentrum,52.46396,13.43362,Private room,No,,0.0,,0,False
42910515,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,336.0,0.0,5.0,285,True
42910570,Mitte,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,Yes,294.0,0.0,,285,True
42923420,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,365.0,0.0,4.86,323,True
42923924,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,332.0,0.0,,323,True
42923993,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,317.0,0.0,5.0,296,True
42924033,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,293.0,0.0,,296,True
42924068,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,269.0,0.0,,296,True
42924111,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,640.0,0.0,5.0,272,True
42924151,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,581.0,0.0,5.0,273,True
42924181,Mitte,Brunnenstr. Süd,52.53148,13.38848,Entire home/apt,Yes,521.0,0.0,,273,True
42958725,Charlottenburg-Wilm.,Kantstraße,52.50877,13.30919,Private room,Yes,100.0,69.9,4.66,174,True
42972615,Pankow,Helmholtzplatz,52.54398,13.42028,Entire home/apt,No,94.0,69.9,4.65,302,True
42973431,Treptow - Köpenick,Adlershof,52.43893,13.5537,Entire home/apt,No,60.0,0.0,4.43,358,True
42981075,Pankow,Weißensee,52.54988,13.44446,Entire home/apt,No,135.0,41.4,4.56,343,True
42984519,Treptow - Köpenick,Adlershof,52.43866,13.55307,Entire home/apt,No,55.0,0.0,5.0,175,True
42996053,Charlottenburg-Wilm.,Kurfürstendamm,52.50457,13.33391,Private room,No,128.0,69.9,4.37,276,True
43031494,Pankow,Weißensee,52.55443,13.45735,Entire home/apt,No,,0.0,4.69,119,False
43040180,Neukölln,Schillerpromenade,52.47961,13.42232,Entire home/apt,No,,0.0,,0,False
43040540,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50642,13.46388,Entire home/apt,No,,3.8,5.0,4,False
43049608,Reinickendorf,Ost 1,52.57099,13.37635,Entire home/apt,No,,0.0,5.0,0,False
43055810,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51156,13.28897,Entire home/apt,No,,0.0,,0,False
43065902,Mitte,Tiergarten Süd,52.50046,13.36439,Private room,No,,0.0,,0,False
43067472,Mitte,Moabit Ost,52.5316,13.34821,Entire home/apt,No,,0.0,4.69,0,False
43095995,Treptow - Köpenick,Bohnsdorf,52.40305,13.58566,Private room,No,243.0,0.0,,339,True
43096004,Treptow - Köpenick,Bohnsdorf,52.40195,13.58497,Private room,No,255.0,0.0,5.0,339,True
43096010,Treptow - Köpenick,Bohnsdorf,52.40305,13.58566,Private room,No,328.0,0.0,,337,True
43144430,Pankow,Prenzlauer Berg Nordwest,52.55034,13.40183,Entire home/apt,No,,0.0,,0,False
43153996,Mitte,Brunnenstr. Nord,52.53998871869434,13.376277391186786,Entire home/apt,Unknown,123.0,69.9,4.83,329,True
43156427,Charlottenburg-Wilm.,Kantstraße,52.50531,13.31298,Private room,No,,0.0,,0,False
43167324,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51705,13.46888,Entire home/apt,No,60.0,0.0,4.86,209,True
43183634,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51117,13.45431,Private room,No,,0.0,5.0,0,False
43184193,Charlottenburg-Wilm.,Mierendorffplatz,52.52201,13.31617,Private room,No,46.0,0.0,,365,True
43184438,Pankow,Prenzlauer Berg Südwest,52.54088,13.4105,Entire home/apt,No,,0.0,,0,False
43191087,Mitte,Alexanderplatz,52.52868,13.40582,Entire home/apt,No,,0.0,,0,False
43208746,Mitte,Alexanderplatz,52.52465,13.41931,Entire home/apt,No,72.0,0.0,4.69,365,True
43212566,Mitte,Moabit West,52.52973,13.34003,Entire home/apt,Yes,171.0,34.5,4.85,277,True
43228210,Pankow,Prenzlauer Berg Nordwest,52.5538,13.40252,Private room,No,,0.0,5.0,0,False
43241412,Neukölln,Schillerpromenade,52.47589,13.42288,Entire home/apt,No,,0.0,4.7,0,False
43266679,Mitte,Alexanderplatz,52.51119,13.40852,Entire home/apt,No,52.0,50.4,5.0,312,True
43268746,Tempelhof - Schöneberg,Schöneberg-Süd,52.48411,13.36066,Entire home/apt,Yes,225.0,48.2,4.78,347,True
43282640,Lichtenberg,Friedrichsfelde Süd,52.49814,13.5092,Entire home/apt,No,,0.0,,0,False
43288289,Steglitz - Zehlendorf,Schloßstr.,52.46063,13.3153,Entire home/apt,No,34.0,50.4,4.89,207,True
43339109,Treptow - Köpenick,Friedrichshagen,52.44953,13.62337,Entire home/apt,No,163.0,0.0,5.0,52,True
43340179,Lichtenberg,Karlshorst,52.48577,13.5342,Entire home/apt,Yes,108.0,69.9,4.97,121,True
43340957,Steglitz - Zehlendorf,Albrechtstr.,52.46673,13.33699,Entire home/apt,Yes,69.0,65.8,4.25,208,True
43345159,Mitte,Brunnenstr. Nord,52.53988,13.37115,Entire home/apt,No,208.0,3.6,4.88,336,True
43352497,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49615,13.42656,Entire home/apt,Yes,132.0,69.9,4.79,228,True
43360696,Marzahn - Hellersdorf,Biesdorf,52.51317,13.55448,Entire home/apt,No,118.0,15.3,5.0,0,True
43377758,Mitte,Moabit Ost,52.53072,13.36248,Entire home/apt,No,,51.0,5.0,58,False
43408185,Mitte,Alexanderplatz,52.52836,13.39431,Entire home/apt,No,,0.0,4.0,0,False
43412876,Steglitz - Zehlendorf,Lankwitz,52.43248,13.33732,Entire home/apt,No,,0.0,,0,False
43426918,Tempelhof - Schöneberg,Schöneberg-Süd,52.48077,13.34962,Entire home/apt,No,121.0,6.8,4.64,7,True
43427435,Treptow - Köpenick,Plänterwald,52.48579,13.4654,Entire home/apt,No,,0.0,5.0,0,False
43440646,Pankow,Prenzlauer Berg Südwest,52.53846661834279,13.42318111766077,Entire home/apt,Yes,297.0,6.8,4.91,88,True
43450826,Pankow,Blankenfelde/Niederschönhausen,52.58541,13.39227,Private room,No,,0.0,4.67,54,False
43466060,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493694,13.396867,Entire home/apt,Yes,98.0,69.9,4.71,352,True
43466772,Mitte,Moabit West,52.52888,13.34043,Entire home/apt,Yes,162.0,27.7,4.86,299,True
43473133,Mitte,Wedding Zentrum,52.55021,13.37111,Private room,No,41.0,0.0,5.0,71,True
43483322,Reinickendorf,MV 2,52.59984,13.3329,Private room,No,95.0,6.8,4.36,42,True
43484143,Reinickendorf,MV 2,52.6011,13.33245,Private room,No,136.0,3.6,4.64,42,True
43493225,Charlottenburg-Wilm.,Kantstraße,52.51017,13.31579,Entire home/apt,No,,0.0,,0,False
43522753,Mitte,Brunnenstr. Nord,52.53882,13.37595,Entire home/apt,Unknown,117.0,69.9,4.83,345,True
43525766,Mitte,Brunnenstr. Süd,52.53655,13.37592,Entire home/apt,No,80.0,0.0,4.76,365,True
43540687,Neukölln,Neuköllner Mitte/Zentrum,52.48076,13.42941,Private room,Yes,,0.0,4.95,0,False
43541550,Tempelhof - Schöneberg,Schöneberg-Nord,52.49695,13.36141,Entire home/apt,No,87.0,38.1,4.62,211,True
43549412,Marzahn - Hellersdorf,Mahlsdorf,52.49156,13.62697,Entire home/apt,No,80.0,38.1,4.77,152,True
43549529,Pankow,Prenzlauer Berg Süd,52.53208,13.43548,Entire home/apt,Yes,127.0,69.9,5.0,272,True
43550976,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51255,13.47019,Private room,No,39.0,65.5,4.42,238,True
43552955,Charlottenburg-Wilm.,Grunewald,52.49205,13.28165,Entire home/apt,No,,0.0,4.98,0,False
43562525,Mitte,Moabit West,52.53043,13.32542,Private room,No,,0.0,5.0,0,False
43565091,Steglitz - Zehlendorf,Drakestr.,52.44734,13.31552,Private room,No,,0.0,,0,False
43580232,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51716,13.44632,Entire home/apt,No,113.0,17.3,4.95,6,True
43593013,Pankow,Prenzlauer Berg Süd,52.53384,13.43447,Entire home/apt,No,,0.0,5.0,0,False
43598557,Reinickendorf,MV 2,52.59953,13.33084,Private room,No,135.0,31.0,4.66,126,True
43598594,Reinickendorf,MV 2,52.59975,13.33308,Private room,No,109.0,27.7,4.5,126,True
43599382,Lichtenberg,Neu Lichtenberg,52.50455,13.47776,Entire home/apt,Yes,125.0,31.0,4.83,174,True
43607741,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49842,13.32541,Private room,No,61.0,38.1,4.83,216,True
43608858,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50915,13.47107,Entire home/apt,No,,0.0,,0,False
43618900,Tempelhof - Schöneberg,Schöneberg-Nord,52.49276,13.35128,Private room,Yes,70.0,69.9,4.92,291,True
43620102,Mitte,Regierungsviertel,52.50983,13.40349,Entire home/apt,No,,0.0,5.0,0,False
43620460,Mitte,Alexanderplatz,52.51113,13.4067,Entire home/apt,Yes,70.0,0.0,5.0,270,True
43634046,Pankow,Weißensee,52.5472,13.45822,Entire home/apt,Yes,72.0,48.2,4.85,50,True
43650344,Mitte,Moabit West,52.5218,13.33783,Entire home/apt,No,,0.0,5.0,0,False
43651453,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51297,13.45728,Entire home/apt,Yes,49.0,69.9,4.75,78,True
43659374,Tempelhof - Schöneberg,Schöneberg-Süd,52.48704,13.34061,Entire home/apt,No,,0.0,4.67,0,False
43661152,Lichtenberg,Alt-Lichtenberg,52.51493,13.49837,Entire home/apt,No,,0.0,5.0,0,False
43669668,Pankow,Helmholtzplatz,52.54304,13.41687,Entire home/apt,Yes,,69.9,4.94,67,False
43673896,Mitte,Parkviertel,52.54751,13.3507,Entire home/apt,No,177.0,0.0,4.47,107,True
43705458,Pankow,Weißensee,52.5522,13.46419,Entire home/apt,No,271.0,0.0,4.78,179,True
43708933,Neukölln,Reuterstraße,52.48475,13.43894,Entire home/apt,No,75.0,50.4,4.83,115,True
43710406,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45156,13.29346,Private room,No,62.0,0.0,4.71,364,True
43717606,Pankow,Prenzlauer Berg Nordwest,52.55207,13.41289,Entire home/apt,Yes,150.0,50.4,4.63,207,True
43719623,Mitte,Alexanderplatz,52.52911,13.39725,Private room,Yes,65.0,58.6,4.91,74,True
43721285,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49349403634559,13.437292166054249,Entire home/apt,Yes,189.0,69.9,4.97,84,True
43722618,Mitte,Alexanderplatz,52.51227,13.40885,Entire home/apt,No,,61.4,4.72,319,False
43723059,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49925,13.38411,Private room,No,50.0,62.2,4.39,113,True
43738110,Mitte,Tiergarten Süd,52.50529,13.36717,Entire home/apt,No,,0.0,,0,False
43740730,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52536440248044,13.443376035938376,Entire home/apt,No,,0.0,5.0,83,False
43751800,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.46286,13.71288,Entire home/apt,No,117.0,10.4,5.0,314,True
43760828,Charlottenburg-Wilm.,Westend,52.52207,13.25738,Entire home/apt,No,,0.0,5.0,0,False
43778714,Neukölln,Neuköllner Mitte/Zentrum,52.48148,13.43138,Private room,Yes,33.0,65.5,4.85,4,True
43795535,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52814,13.42636,Private room,No,,0.0,4.87,0,False
43798011,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495548248291016,13.396210670471191,Entire home/apt,No,160.0,69.9,4.54,99,True
43798150,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495548248291016,13.396210670471191,Entire home/apt,No,151.0,27.7,4.67,93,True
43798210,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.495548248291016,13.396210670471191,Entire home/apt,No,196.0,6.8,4.72,76,True
43801577,Neukölln,Reuterstraße,52.48594,13.43569,Entire home/apt,No,,0.0,4.5,0,False
43811867,Neukölln,Schillerpromenade,52.48621368408203,13.423819541931152,Entire home/apt,No,159.0,69.9,4.39,327,True
43811934,Neukölln,Schillerpromenade,52.48621368408203,13.423819541931152,Entire home/apt,No,172.0,38.1,4.48,338,True
43811981,Neukölln,Schillerpromenade,52.48621368408203,13.423819541931152,Entire home/apt,No,186.0,69.9,4.27,267,True
43823296,Mitte,Regierungsviertel,52.52158,13.38905,Private room,Yes,,69.9,4.67,279,False
43824428,Pankow,Prenzlauer Berg Süd,52.52877,13.42456,Private room,No,169.0,6.8,4.43,310,True
43824448,Mitte,Regierungsviertel,52.52169,13.38908,Private room,Yes,313.0,69.9,4.87,286,True
43831486,Mitte,Parkviertel,52.55017,13.34069,Entire home/apt,No,,0.0,4.4,0,False
43864181,Mitte,Moabit Ost,52.52005,13.35528,Entire home/apt,No,73.0,69.9,4.53,66,True
43866676,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49797,13.46066,Entire home/apt,No,79.0,0.0,5.0,264,True
43889537,Charlottenburg-Wilm.,Barstraße,52.49169,13.32263,Private room,No,,0.0,4.67,0,False
43896892,Mitte,Moabit Ost,52.52166,13.34941,Entire home/apt,No,,0.0,4.33,0,False
43901287,Mitte,Alexanderplatz,52.52837,13.4037,Entire home/apt,No,52.0,50.4,4.83,327,True
43903115,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52064,13.3022,Entire home/apt,No,,0.0,,0,False
43906621,Neukölln,Rixdorf,52.48054,13.44499,Entire home/apt,Yes,113.0,48.2,4.71,39,True
43918642,Tempelhof - Schöneberg,Tempelhof,52.45918,13.37864,Private room,No,,0.0,,0,False
43918646,Tempelhof - Schöneberg,Tempelhof,52.45745,13.37779,Private room,No,,0.0,5.0,0,False
43923420,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52818,13.42603,Private room,No,301.0,0.0,4.5,299,True
43923793,Pankow,Prenzlauer Berg Süd,52.53017,13.42492,Private room,No,,10.4,4.77,290,False
43950827,Lichtenberg,Frankfurter Allee Süd,52.51235,13.47839,Entire home/apt,No,,0.0,,0,False
43951834,Charlottenburg-Wilm.,Kantstraße,52.51051,13.30908,Entire home/apt,No,,0.0,4.67,0,False
43962566,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5117,13.30609,Private room,No,56.0,0.0,,269,True
43965848,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4991,13.32251,Entire home/apt,Yes,128.0,69.9,4.83,175,True
43974559,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4991,13.32251,Entire home/apt,Yes,117.0,69.9,4.88,249,True
43979441,Mitte,Alexanderplatz,52.52985,13.40367,Entire home/apt,No,55.0,69.9,4.8,271,True
43985157,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49831,13.32181,Entire home/apt,Yes,124.0,69.9,4.87,250,True
44002150,Mitte,Osloer Straße,52.56468,13.39211,Entire home/apt,No,405.0,0.0,4.29,364,True
44007588,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51308,13.45185,Entire home/apt,Yes,90.0,0.0,5.0,146,True
44014126,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52257,13.45446,Entire home/apt,No,,0.0,4.0,0,False
44016475,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50824,13.46348,Entire home/apt,No,,0.0,4.58,0,False
44017080,Charlottenburg-Wilm.,Mierendorffplatz,52.52476,13.31442,Entire home/apt,No,85.0,50.4,5.0,85,True
44024986,Lichtenberg,Neu Lichtenberg,52.50578,13.49642,Entire home/apt,No,,69.9,4.98,7,False
44028881,Neukölln,Schillerpromenade,52.47579,13.42137,Entire home/apt,Yes,75.0,11.0,5.0,38,True
44038341,Mitte,Wedding Zentrum,52.55413,13.37977,Private room,No,,0.0,5.0,0,False
44046444,Mitte,Alexanderplatz,52.50958,13.4228,Entire home/apt,No,187.0,0.0,5.0,159,True
44053127,Marzahn - Hellersdorf,Kaulsdorf,52.4943,13.57986,Entire home/apt,No,105.0,0.0,5.0,233,True
44053168,Mitte,Brunnenstr. Süd,52.5344,13.40685,Entire home/apt,No,,0.0,4.3,0,False
44054396,Reinickendorf,MV 2,52.59922,13.33242,Private room,No,76.0,17.3,4.51,123,True
44056107,Pankow,Prenzlauer Berg Süd,52.53461,13.43344,Entire home/apt,No,134.0,17.3,4.85,5,True
44059053,Pankow,Prenzlauer Berg Ost,52.537,13.43634,Private room,No,,0.0,5.0,0,False
44060500,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50448,13.42914,Entire home/apt,No,120.0,0.0,,365,True
44069594,Mitte,Alexanderplatz,52.52872,13.40325,Entire home/apt,Yes,159.0,34.5,4.86,53,True
44078312,Steglitz - Zehlendorf,Albrechtstr.,52.45088,13.34543,Private room,No,,0.0,4.72,0,False
44096314,Mitte,Alexanderplatz,52.51631,13.41146,Entire home/apt,Yes,343.0,20.8,4.84,241,True
44098912,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49659,13.42596,Entire home/apt,Yes,122.0,69.9,4.77,244,True
44102161,Charlottenburg-Wilm.,Kurfürstendamm,52.50462,13.33496,Private room,No,,0.0,5.0,0,False
44112319,Lichtenberg,Rummelsburger Bucht,52.4968,13.48117,Entire home/apt,Yes,100.0,69.9,4.86,170,True
44118199,Treptow - Köpenick,Baumschulenweg,52.46781,13.48764,Entire home/apt,No,,0.0,5.0,0,False
44127282,Pankow,Buch,52.65076,13.48953,Private room,No,46.0,0.0,5.0,364,True
44129619,Mitte,Moabit West,52.52643,13.33449,Private room,No,72.0,0.0,4.88,270,True
44130039,Neukölln,Rixdorf,52.47512,13.4541,Entire home/apt,No,,0.0,4.83,0,False
44192332,Pankow,Buch,52.64061,13.51103,Entire home/apt,No,67.0,0.0,,179,True
44204163,Neukölln,Neuköllner Mitte/Zentrum,52.46503,13.43348,Entire home/apt,No,,0.0,4.84,88,False
44205889,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49915,13.33466,Entire home/apt,Yes,231.0,24.1,4.76,349,True
44208400,Mitte,Alexanderplatz,52.51275,13.40835,Entire home/apt,Yes,80.0,0.0,4.8,270,True
44209042,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51051,13.46385,Private room,No,,69.9,4.84,4,False
44219012,Spandau,Spandau Mitte,52.54803,13.20798,Entire home/apt,No,,0.0,,0,False
44219018,Pankow,Prenzlauer Berg Nord,52.55059,13.41636,Entire home/apt,No,,0.0,,0,False
44219660,Pankow,Prenzlauer Berg Nord,52.54974,13.42805,Entire home/apt,No,,0.0,,0,False
44221954,Mitte,Alexanderplatz,52.52082,13.40577,Private room,No,,0.0,5.0,0,False
44223516,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49915,13.33466,Entire home/apt,Yes,215.0,69.9,4.77,352,True
44223601,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49915,13.33466,Entire home/apt,Yes,276.0,69.9,4.82,349,True
44224335,Neukölln,Reuterstraße,52.4912,13.42434,Entire home/apt,No,,0.0,,0,False
44225967,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49039,13.39008,Entire home/apt,No,,0.0,5.0,0,False
44242216,Treptow - Köpenick,Bohnsdorf,52.39629,13.59294,Entire home/apt,No,104.0,6.8,4.76,287,True
44255185,Charlottenburg-Wilm.,Kantstraße,52.50586,13.3232,Entire home/apt,No,,0.0,4.88,87,False
44260066,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49579,13.42003,Private room,Yes,77.0,31.0,4.86,86,True
44265038,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51243,13.4337,Private room,No,,0.0,5.0,0,False
44272628,Mitte,Moabit West,52.52706527709961,13.341093063354492,Private room,No,93.0,41.4,4.14,92,True
44285330,Tempelhof - Schöneberg,Schöneberg-Nord,52.50285,13.34656,Private room,No,,0.0,5.0,0,False
44288141,Pankow,Prenzlauer Berg Südwest,52.53268,13.42028,Entire home/apt,No,,0.0,4.95,0,False
44294870,Mitte,Moabit West,52.52071,13.33587,Entire home/apt,No,,0.0,,0,False
44297296,Charlottenburg-Wilm.,Neue Kantstraße,52.50604,13.29113,Entire home/apt,No,89.0,69.9,4.46,67,True
44298927,Mitte,Tiergarten Süd,52.50173,13.36256,Entire home/apt,No,197.0,69.9,4.63,29,True
44311231,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48729,13.37512,Private room,No,,0.0,4.86,0,False
44313305,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.42776,13.70781,Entire home/apt,No,144.0,10.4,4.96,269,True
44313831,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.503071,13.378727,Entire home/apt,No,126.0,34.5,4.44,237,True
44318710,Charlottenburg-Wilm.,Kantstraße,52.50727,13.31733,Private room,No,,0.0,5.0,0,False
44319175,Treptow - Köpenick,Altstadt-Kietz,52.44395,13.57747,Entire home/apt,Yes,90.0,69.9,4.98,125,True
44319514,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51082992553711,13.471508979797363,Entire home/apt,No,95.0,0.0,,268,True
44321123,Mitte,Moabit Ost,52.5212,13.35948,Private room,Yes,39.0,69.9,4.79,17,True
